ANNO_MESE;FLEET;OT_TYPE;THING;VEHICLE;BASELINE;CUID;ITEMS_GROUP;TSTAMP;S_BCE1_BCE1_ITRACTION;S_BCE2_BCE2_ITRACTION;S_BCE3_BCE3_ITRACTION;S_BCE4_BCE4_ITRACTION;S_BCE5_BCE5_ITRACTION;S_MPU1_BCE_CRELEASEHOLDINGH;S_MPU1_BCE_CRELEASEHOLDINGL;S_MPU1_BCE_CTLTRACTION;S_MPU1_DDU_CDRVLOCALCABACTIVE_H1;S_MPU1_DDU_CDRVLOCALCABACTIVE_H2;S_MPU1_DDU_CTRACTIONINHIBIT;S_MPU1_F_TBS_CONSTCLTRACCUTOFFTRAIN_IOS;S_MPU1_F_TBS_CONSTCLTRACCUTOFF_IOS;S_MPU1_F_TBS_CONSTCLTRACTIONTRAIN_IOS;S_MPU1_F_TBS_CONSTCLTRACTION_IOS;S_MPU1_F_TBS_ENCODERDIFFERFAILH1_IOS;S_MPU1_F_TBS_ENCODERDIFFERFAILH2_IOS;S_MPU1_F_TBS_ENCODERR1H1FAIL_IOS;S_MPU1_F_TBS_ENCODERR1H2FAIL_IOS;S_MPU1_F_TBS_ENCODERR2H1FAIL_IOS;S_MPU1_F_TBS_ENCODERR2H2FAIL_IOS;S_MPU1_F_TBS_INCONTRACTIONCOM_H1_IOS;S_MPU1_F_TBS_TRACCONVEREBDOOR_H1_IOS;S_MPU1_F_TBS_TRACCONVEREBDOOR_H2_IOS;S_MPU1_F_TBS_TRACCUTOFFINCONTS_IOS;S_MPU1_F_TBS_TRACMICROSWITCHMC_H1_IOS;S_MPU1_F_TBS_TRACMICROSWITCHMC_H2_IOS;S_MPU1_F_TBS_TRACTIONFAULT_H1;S_MPU1_F_TBS_TRACTIONFAULT_H2;S_MPU1_F_TBS_TRACTIONINHIBIT;S_MPU1_MPU_CTRAINSPEED;S_PCE1_PCE1_INOBRAKE;S_PCE1_PCE1_INOTRACTIONCUTOFF;S_PCE1_PCE1_ITRACTION;S_PCE2_PCE2_INOBRAKE;S_PCE2_PCE2_INOTRACTIONCUTOFF;S_PCE2_PCE2_ITRACTION;S_PCE3_PCE3_INOBRAKE;S_PCE3_PCE3_INOTRACTIONCUTOFF;S_PCE3_PCE3_ITRACTION;S_PCE4_PCE4_INOTRACTIONCUTOFF;S_PCE4_PCE4_ITRACTION;S_RIO1_H1_LI_TBSTRACTIONFAULT_H1;S_RIO1_H2_LI_TBSTRACTIONFAULT_H2;S_RIO2_H1_LI_ATPNOTRACTIONBLOCKDIS_H1;S_RIO2_H1_LI_ATPNOTRACTIONBLOCKSCMT_H1;S_RIO2_H2_LI_ATPNOTRACTIONBLOCKDIS_H2;S_RIO2_H2_LI_ATPNOTRACTIONBLOCKSCMT_H2;S_RIO3_H1_LI_TBSMOTORING_R1_H1;S_RIO3_H1_LI_TBSNOBRAKE_R1_H1;S_RIO3_H2_LI_TBSMOTORING_R1_H2;S_RIO3_H2_LI_TBSNOBRAKE_R1_H2;S_RIO4_H1_LI_TBSMOTORING_R2_H1;S_RIO4_H2_LI_TBSMOTORING_R2_H2
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:26.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:27.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:28.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:29.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:30.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:31.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:32.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:33.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:34.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:35.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:36.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:37.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:38.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:39.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:40.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:41.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:42.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:43.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:44.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:45.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:46.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:47.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:48.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:49.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:50.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:51.000000000;1;1;1;1;1;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:52.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:53.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:54.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:55.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:56.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:57.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:58.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:26:59.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:00.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:01.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:02.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:03.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:04.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:05.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:06.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:07.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:08.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:09.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:10.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:11.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:12.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:13.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:14.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:15.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:16.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:17.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:18.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:19.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:20.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:21.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:22.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:23.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:24.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:25.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:26.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:27.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:28.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:29.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:30.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:31.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:32.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:33.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:34.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:35.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:36.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:37.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:38.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:39.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:40.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:41.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
20263;ETR104;RECORDINGS;ETR104148;;I0220;DBX;ALLBUS;2026-03-28 07:27:42.000000000;0;0;0;0;0;0;1;0;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
